Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
regular_26,regular,none,R,0.0,0.9966,0.0034,5.8012,4.98422
regular_75,regular,forward,R,0.222,0.7684,0.0096,6.953,6.3127
regular_75,regular,none,R,0.2854,0.7012,0.0134,9.3822,7.7524
regular_43,regular,forward,R,0.5798,0.4104,0.0098,6.4356,7.50052
regular_43,regular,none,R,0.6414,0.3558,0.0028,3.0388,4.00939
regular_13,regular,forward,G,0.3014,0.6948,0.0038,5.1082,7.53744
regular_13,regular,none,G,0.194,0.8036,0.0024,3.6476,5.56205
regular_12,regular,forward,G,0.347,0.6418,0.0112,5.4046,7.34356
regular_12,regular,none,G,0.648,0.3412,0.0108,4.1382,6.6679
regular_63,regular,forward,R,0.2872,0.7022,0.0106,7.924,7.33616
regular_63,regular,none,R,0.4174,0.57,0.0126,7.7156,6.81235
regular_46,regular,forward,G,0.7654,0.2268,0.0078,6.0828,7.41514
regular_46,regular,none,G,0.4788,0.5146,0.0066,6.0346,6.68557
regular_47,regular,forward,R,0.3658,0.6298,0.0044,4.5548,6.70559
regular_47,regular,none,R,0.8122,0.1844,0.0034,2.381,3.15364
regular_59,regular,forward,R,0.4726,0.525,0.0024,6.5318,6.22008
regular_59,regular,none,R,0.538,0.4592,0.0028,4.2264,5.19991
regular_68,regular,forward,R,0.1756,0.8232,0.0012,6.789,5.89275
regular_68,regular,none,R,0.302,0.6968,0.0012,5.3204,4.8406
regular_18,regular,forward,G,0.6658,0.311,0.0232,7.4748,9.59974
regular_18,regular,none,G,0.7432,0.2344,0.0224,5.3904,7.87073
regular_52,regular,forward,R,0.1658,0.819,0.0152,7.2606,6.52524
regular_52,regular,none,R,0.6276,0.3556,0.0168,7.993,7.57728
regular_64,regular,forward,G,0.702,0.2972,0.0008,5.5906,5.3936
regular_64,regular,none,G,0.7354,0.2638,0.0008,4.4714,4.55442
regular_16,regular,forward,G,0.671,0.329,-5.55111512313e-17,8.2816,4.25576
regular_16,regular,none,G,0.5844,0.4142,0.0014,5.4986,4.08907
regular_24,regular,forward,G,0.9146,0.0854,2.77555756156e-17,4.428,4.7493
regular_24,regular,none,G,0.9156,0.0844,2.77555756156e-17,2.3582,2.25202
regular_58,regular,forward,G,0.445,0.5498,0.0052,4.3898,6.58814
regular_58,regular,none,G,0.2696,0.7212,0.0092,5.102,6.56785
regular_2,regular,forward,G,0.5236,0.4732,0.0032,4.6312,5.96205
regular_2,regular,none,G,0.388,0.6086,0.0034,4.056,5.44407
regular_71,regular,forward,R,0.197,0.7976,0.0054,7.6922,6.73816
regular_71,regular,none,R,0.1496,0.8476,0.0028,3.2958,3.73582
regular_81,regular,forward,G,0.9712,0.0124,0.0164,6.5648,6.48327
regular_81,regular,none,G,0.955,0.022,0.023,7.3044,6.76229
regular_61,regular,forward,R,0.1146,0.8846,0.0008,6.6328,5.25289
regular_61,regular,none,R,0.0726,0.927,0.0004,3.0436,2.76303
regular_51,regular,forward,G,0.911,0.0562,0.0328,13.8642,10.1863
regular_51,regular,none,G,0.9328,0.0522,0.015,9.379,6.23121
regular_11,regular,forward,R,0.2106,0.7666,0.0228,3.9992,6.73934
regular_11,regular,none,R,0.3426,0.6084,0.049,6.061,9.04513
