Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
regular_75,regular,none,R,0.2764,0.666,0.0576,8.9404,7.39275
regular_43,regular,forward,R,0.56,0.4,0.04,6.4268,7.43396
regular_43,regular,none,R,0.6172,0.3696,0.0132,2.932,3.90739
regular_13,regular,forward,G,0.289,0.6828,0.0282,4.9788,7.35319
regular_13,regular,none,G,0.1906,0.7888,0.0206,3.6006,5.501
regular_12,regular,forward,G,0.3532,0.599,0.0478,5.3838,7.35153
regular_12,regular,none,G,0.6114,0.3366,0.052,4.1118,6.54567
regular_63,regular,forward,R,0.2798,0.6746,0.0456,7.5746,6.95278
regular_63,regular,none,R,0.4078,0.5428,0.0494,7.1452,6.36458
regular_46,regular,forward,G,0.756,0.2102,0.0338,5.8296,7.10391
regular_46,regular,none,G,0.4614,0.4994,0.0392,6.0344,6.70814
regular_47,regular,forward,R,0.3632,0.6064,0.0304,4.5944,6.73565
regular_47,regular,none,R,0.792,0.197,0.011,2.3766,3.1087
regular_59,regular,forward,R,0.4828,0.498,0.0192,6.4382,6.22016
regular_59,regular,none,R,0.5332,0.4494,0.0174,4.3488,5.2853
regular_68,regular,forward,R,0.1748,0.8128,0.0124,6.8272,5.91663
regular_68,regular,none,R,0.2948,0.6922,0.013,5.331,4.84099
regular_18,regular,forward,G,0.6332,0.2908,0.076,7.1018,9.05407
regular_18,regular,none,G,0.7074,0.215,0.0776,4.9582,7.40124
regular_52,regular,forward,R,0.152,0.7964,0.0516,6.924,6.20934
regular_52,regular,none,R,0.6144,0.3198,0.0658,7.4884,7.13026
regular_64,regular,forward,G,0.693,0.2996,0.0074,5.5538,5.32837
regular_64,regular,none,G,0.7286,0.2646,0.0068,4.5188,4.5506
regular_16,regular,forward,G,0.6576,0.3378,0.0046,8.4832,4.32574
regular_16,regular,none,G,0.5904,0.4022,0.0074,5.5226,4.0572
regular_24,regular,forward,G,0.921,0.0766,0.0024,4.3504,4.69599
regular_24,regular,none,G,0.9106,0.088,0.0014,2.3492,2.26975
regular_58,regular,forward,G,0.4294,0.5362,0.0344,4.3654,6.63387
regular_58,regular,none,G,0.2578,0.7008,0.0414,4.7694,6.16188
regular_2,regular,forward,G,0.5136,0.4676,0.0188,4.6732,5.89751
regular_2,regular,none,G,0.3792,0.6008,0.02,3.9784,5.32179
regular_71,regular,forward,R,0.1824,0.7916,0.026,7.5526,6.60714
regular_71,regular,none,R,0.1508,0.8314,0.0178,3.393,3.80035
regular_81,regular,forward,G,0.937,0.0136,0.0494,6.099,6.16549
regular_81,regular,none,G,0.9066,0.0188,0.0746,7.0468,6.40763
regular_61,regular,forward,R,0.1064,0.8858,0.0078,6.471,5.16608
regular_61,regular,none,R,0.083,0.9124,0.0046,2.9958,2.74594
regular_51,regular,forward,G,0.8406,0.0434,0.116,12.8162,9.51554
regular_51,regular,none,G,0.8974,0.0442,0.0584,8.725,5.78427
regular_11,regular,forward,R,0.1862,0.7552,0.0586,3.7566,6.38361
regular_11,regular,none,R,0.3096,0.5576,0.1328,5.627,8.43588
