Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
regular_26,regular,none,R,0.0,0.998,0.002,5.8726,5.02181
regular_75,regular,forward,R,0.2106,0.7848,0.0046,6.7212,6.1987
regular_75,regular,none,R,0.275,0.716,0.009,9.5428,7.93629
regular_43,regular,forward,R,0.5834,0.4126,0.004,6.6468,7.69162
regular_43,regular,none,R,0.6364,0.3622,0.0014,3.0082,4.01117
regular_13,regular,forward,G,0.3114,0.6866,0.002,4.9972,7.39589
regular_13,regular,none,G,0.1916,0.808,0.0004,3.671,5.59386
regular_12,regular,forward,G,0.3632,0.6326,0.0042,5.4984,7.39253
regular_12,regular,none,G,0.6642,0.3308,0.005,4.2156,6.78809
regular_63,regular,forward,R,0.284,0.7088,0.0072,7.905,7.34077
regular_63,regular,none,R,0.4326,0.5616,0.0058,7.4038,6.56916
regular_46,regular,forward,G,0.7816,0.2168,0.0016,6.069,7.40532
regular_46,regular,none,G,0.4842,0.5144,0.0014,6.1086,6.74996
regular_47,regular,forward,R,0.3796,0.6186,0.0018,4.727,6.87699
regular_47,regular,none,R,0.7914,0.2078,0.0008,2.3784,3.19055
regular_59,regular,forward,R,0.4816,0.5178,0.0006,6.5852,6.29588
regular_59,regular,none,R,0.5484,0.4504,0.0012,4.2946,5.27215
regular_68,regular,forward,R,0.1754,0.8242,0.0004,6.9888,6.01666
regular_68,regular,none,R,0.3052,0.6944,0.0004,5.241,4.74344
regular_18,regular,forward,G,0.6866,0.302,0.0114,7.3536,9.50229
regular_18,regular,none,G,0.744,0.244,0.012,5.3156,7.86589
regular_52,regular,forward,R,0.1706,0.8206,0.0088,7.4122,6.65503
regular_52,regular,none,R,0.638,0.3536,0.0084,8.2048,7.77533
regular_64,regular,forward,G,0.7156,0.2844,0.0,5.571,5.29987
regular_64,regular,none,G,0.7408,0.259,0.0002,4.492,4.54729
regular_16,regular,forward,G,0.668,0.3318,0.0002,8.4848,4.32585
regular_16,regular,none,G,0.5902,0.4094,0.0004,5.5116,4.05076
regular_24,regular,forward,G,0.9208,0.0792,4.16333634234e-17,4.363,4.66839
regular_24,regular,none,G,0.9148,0.0852,5.55111512313e-17,2.298,2.17899
regular_58,regular,forward,G,0.4398,0.5582,0.002,4.4114,6.62463
regular_58,regular,none,G,0.271,0.724,0.005,5.2328,6.69843
regular_2,regular,forward,G,0.53,0.4688,0.0012,4.7226,6.06362
regular_2,regular,none,G,0.3884,0.6086,0.003,4.0562,5.52136
regular_71,regular,forward,R,0.1902,0.8084,0.0014,7.7326,6.75263
regular_71,regular,none,R,0.1474,0.8506,0.002,3.4442,3.90991
regular_81,regular,forward,G,0.9758,0.0146,0.0096,6.6278,6.45131
regular_81,regular,none,G,0.9614,0.0246,0.014,7.5526,6.88347
regular_61,regular,forward,R,0.1106,0.8892,0.0002,6.577,5.22535
regular_61,regular,none,R,0.0806,0.919,0.0004,3.0722,2.82113
regular_51,regular,forward,G,0.9242,0.0568,0.019,14.2224,10.36215
regular_51,regular,none,G,0.947,0.0444,0.0086,9.2756,6.25737
regular_11,regular,forward,R,0.1962,0.7878,0.016,4.1198,6.87377
regular_11,regular,none,R,0.3534,0.6142,0.0324,6.3136,9.39965
