Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
regular_75,regular,none,R,0.0864,0.3736,0.54,5.004,4.20069
regular_43,regular,forward,R,0.3138,0.0604,0.6258,3.7028,4.31005
regular_43,regular,none,R,0.4832,0.2602,0.2566,2.0196,2.73333
regular_13,regular,forward,G,0.0814,0.2314,0.6872,3.2616,4.73941
regular_13,regular,none,G,0.0754,0.493,0.4316,2.2348,3.41407
regular_12,regular,forward,G,0.0456,0.434,0.5204,3.465,4.28925
regular_12,regular,none,G,0.3616,0.1422,0.4962,2.1736,3.63357
regular_63,regular,forward,R,0.1676,0.3408,0.4916,4.665,4.42276
regular_63,regular,none,R,0.2934,0.2806,0.426,4.3334,3.85795
regular_46,regular,forward,G,0.4296,0.0464,0.524,3.117,4.34962
regular_46,regular,none,G,0.2342,0.3094,0.4564,3.848,4.18861
regular_47,regular,forward,R,0.0156,0.4438,0.5406,2.6348,4.25818
regular_47,regular,none,R,0.6768,0.1078,0.2154,1.5324,2.053
regular_59,regular,forward,R,0.1854,0.3044,0.5102,4.684,4.22267
regular_59,regular,none,R,0.3258,0.2946,0.3796,2.8892,3.52277
regular_68,regular,forward,R,0.0536,0.5096,0.4368,4.6678,4.11023
regular_68,regular,none,R,0.163,0.5256,0.3114,3.583,3.33486
regular_18,regular,forward,G,0.1188,0.0496,0.8316,4.2068,4.9144
regular_18,regular,none,G,0.3908,0.0914,0.5178,2.5418,3.98069
regular_52,regular,forward,R,0.02,0.6488,0.3312,4.357,3.90623
regular_52,regular,none,R,0.3614,0.1284,0.5102,4.2496,4.06993
regular_64,regular,forward,G,0.4038,0.2082,0.388,4.4208,4.09751
regular_64,regular,none,G,0.4928,0.1794,0.3278,3.2748,3.28177
regular_16,regular,forward,G,0.4792,0.2614,0.2594,7.7352,3.56846
regular_16,regular,none,G,0.392,0.3666,0.2414,4.7616,3.03001
regular_24,regular,forward,G,0.6724,0.0166,0.311,3.3954,3.71458
regular_24,regular,none,G,0.8338,0.0386,0.1276,1.909,1.85921
regular_58,regular,forward,G,0.1928,0.2814,0.5258,2.3784,3.99879
regular_58,regular,none,G,0.1072,0.4428,0.45,2.8284,3.67824
regular_2,regular,forward,G,0.3044,0.2484,0.4472,3.5092,4.46554
regular_2,regular,none,G,0.2778,0.3806,0.3416,2.638,3.5977
regular_71,regular,forward,R,0.081,0.4294,0.4896,5.4868,4.36739
regular_71,regular,none,R,0.103,0.6506,0.2464,2.1834,2.51657
regular_81,regular,forward,G,0.6966,0.0072,0.2962,3.3828,3.93622
regular_81,regular,none,G,0.5654,0.0134,0.4212,3.3274,3.51207
regular_61,regular,forward,R,0.0266,0.543,0.4304,4.9012,3.81786
regular_61,regular,none,R,0.03,0.7808,0.1892,2.3448,2.13687
regular_51,regular,forward,G,0.297,0.0008,0.7022,5.0704,4.55891
regular_51,regular,none,G,0.5684,0.017,0.4146,4.5004,3.11372
regular_11,regular,forward,R,0.0862,0.5486,0.3652,2.2894,4.1298
regular_11,regular,none,R,0.1514,0.289,0.5596,2.8408,4.21728
