Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
regular_75,regular,none,R,0.1792,0.5608,0.26,7.4162,6.14059
regular_43,regular,forward,R,0.4748,0.3194,0.2058,5.5268,6.36288
regular_43,regular,none,R,0.5758,0.3332,0.091,2.6666,3.58241
regular_13,regular,forward,G,0.26,0.5516,0.1884,4.4344,6.54777
regular_13,regular,none,G,0.1544,0.6832,0.1624,3.1234,4.80116
regular_12,regular,forward,G,0.242,0.513,0.245,4.6594,6.12888
regular_12,regular,none,G,0.509,0.2554,0.2356,3.3844,5.43752
regular_63,regular,forward,R,0.2368,0.5722,0.191,6.4378,5.93389
regular_63,regular,none,R,0.3642,0.432,0.2038,5.9436,5.35369
regular_46,regular,forward,G,0.6336,0.1432,0.2232,4.899,6.18537
regular_46,regular,none,G,0.3772,0.4206,0.2022,5.1536,5.64763
regular_47,regular,forward,R,0.2622,0.5538,0.184,4.0692,5.88373
regular_47,regular,none,R,0.7622,0.1524,0.0854,2.0858,2.79841
regular_59,regular,forward,R,0.3986,0.456,0.1454,6.004,5.60277
regular_59,regular,none,R,0.4642,0.4112,0.1246,3.83,4.66454
regular_68,regular,forward,R,0.1138,0.751,0.1352,6.1764,5.39167
regular_68,regular,none,R,0.2488,0.648,0.1032,4.696,4.26971
regular_18,regular,forward,G,0.463,0.2288,0.3082,5.9504,7.42665
regular_18,regular,none,G,0.5744,0.1554,0.2702,3.9192,5.84576
regular_52,regular,forward,R,0.0834,0.7196,0.197,5.8196,5.23241
regular_52,regular,none,R,0.5084,0.2456,0.246,6.214,5.88515
regular_64,regular,forward,G,0.6316,0.2774,0.091,5.2636,5.04354
regular_64,regular,none,G,0.6802,0.2336,0.0862,4.102,4.14671
regular_16,regular,forward,G,0.617,0.3322,0.0508,8.3128,4.10087
regular_16,regular,none,G,0.5302,0.4046,0.0652,5.2464,3.74709
regular_24,regular,forward,G,0.8748,0.0654,0.0598,4.177,4.50514
regular_24,regular,none,G,0.8906,0.0844,0.025,2.2898,2.19661
regular_58,regular,forward,G,0.369,0.4524,0.1786,3.491,5.53052
regular_58,regular,none,G,0.192,0.602,0.206,4.0286,5.20384
regular_2,regular,forward,G,0.4816,0.4138,0.1046,4.2908,5.41395
regular_2,regular,none,G,0.3586,0.5154,0.126,3.3976,4.57691
regular_71,regular,forward,R,0.165,0.6668,0.1682,6.8082,5.77495
regular_71,regular,none,R,0.1346,0.7676,0.0978,3.041,3.37335
regular_81,regular,forward,G,0.8252,0.0096,0.1652,4.7386,5.09381
regular_81,regular,none,G,0.7564,0.0168,0.2268,5.2552,5.03703
regular_61,regular,forward,R,0.0862,0.8208,0.093,6.153,4.87492
regular_61,regular,none,R,0.0562,0.9,0.0438,2.7928,2.56344
regular_51,regular,forward,G,0.555,0.0206,0.4244,9.4734,7.35654
regular_51,regular,none,G,0.747,0.0342,0.2188,7.1498,4.74957
regular_11,regular,forward,R,0.1492,0.6908,0.16,3.0726,5.36111
regular_11,regular,none,R,0.2506,0.4392,0.3102,4.2,6.27539
