Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
regular_82,regular,forward,R,0.0248,0.9436,0.0316,27.6622,16.04761
regular_82,regular,none,R,0.0162,0.95,0.0338,27.445,16.69021
regular_26,regular,forward,R,0.0,1.0,0.0,7.9504,5.80462
regular_26,regular,none,R,0.0,1.0,0.0,5.8498,4.98697
regular_75,regular,forward,R,0.2132,0.7868,-1.11022302463e-16,6.8266,6.25596
regular_75,regular,none,R,0.2962,0.7032,0.0006,9.5798,7.84636
regular_43,regular,forward,R,0.5864,0.4132,0.0004,6.4534,7.52277
regular_43,regular,none,R,0.6256,0.3744,-5.55111512313e-17,3.0022,3.98125
regular_13,regular,forward,G,0.3054,0.6946,0.0,5.1622,7.6395
regular_13,regular,none,G,0.2002,0.7998,1.11022302463e-16,3.6046,5.48381
regular_12,regular,forward,G,0.3778,0.6218,0.0004,5.4948,7.45941
regular_12,regular,none,G,0.6516,0.3482,0.0002,4.2138,6.74192
regular_63,regular,forward,R,0.284,0.715,0.001,7.7884,7.16499
regular_63,regular,none,R,0.4302,0.5688,0.001,7.5226,6.80274
regular_46,regular,forward,G,0.769,0.2304,0.0006,6.1334,7.46849
regular_46,regular,none,G,0.4754,0.5242,0.0004,6.2956,6.93692
regular_47,regular,forward,R,0.3936,0.6062,0.0002,4.7028,6.86382
regular_47,regular,none,R,0.8044,0.1954,0.0002,2.3544,3.06926
regular_59,regular,forward,R,0.4764,0.5236,1.11022302463e-16,6.5956,6.32274
regular_59,regular,none,R,0.5426,0.4572,0.0002,4.3446,5.40046
regular_68,regular,forward,R,0.178,0.8218,0.0002,6.9488,5.99486
regular_68,regular,none,R,0.2968,0.7032,0.0,5.3218,4.8175
regular_18,regular,forward,G,0.6942,0.3036,0.0022,7.421,9.46615
regular_18,regular,none,G,0.7584,0.2388,0.0028,5.4216,7.97365
regular_52,regular,forward,R,0.1848,0.814,0.0012,7.669,6.88665
regular_52,regular,none,R,0.6444,0.3556,0.0,8.1576,7.65523
regular_64,regular,forward,G,0.7042,0.2958,-5.55111512313e-17,5.622,5.36454
regular_64,regular,none,G,0.7346,0.2654,-5.55111512313e-17,4.4448,4.48552
regular_16,regular,forward,G,0.665,0.335,-5.55111512313e-17,8.3936,4.32379
regular_16,regular,none,G,0.5872,0.4128,-5.55111512313e-17,5.6364,4.10484
regular_24,regular,forward,G,0.9184,0.0816,0.0,4.42,4.71462
regular_24,regular,none,G,0.9106,0.0894,4.16333634234e-17,2.3658,2.23848
regular_58,regular,forward,G,0.4402,0.5598,1.11022302463e-16,4.5736,6.79738
regular_58,regular,none,G,0.272,0.7276,0.0004,5.207,6.61358
regular_2,regular,forward,G,0.5306,0.4692,0.0002,4.6746,5.98748
regular_2,regular,none,G,0.3882,0.6118,0.0,4.05,5.45206
regular_71,regular,forward,R,0.1866,0.8132,0.0002,7.7938,6.74555
regular_71,regular,none,R,0.1586,0.8414,0.0,3.5556,4.01301
regular_81,regular,forward,G,0.9836,0.0152,0.0012,6.565,6.46725
regular_81,regular,none,G,0.978,0.019,0.003,7.7844,7.16449
regular_61,regular,forward,R,0.1198,0.8802,0.0,6.3546,5.13776
regular_61,regular,none,R,0.0746,0.9254,0.0,3.102,2.8299
regular_51,regular,forward,G,0.9372,0.0606,0.0022,14.1954,10.44751
regular_51,regular,none,G,0.9536,0.0448,0.0016,9.3482,6.27204
regular_11,regular,forward,R,0.2104,0.7846,0.005,4.1722,6.97351
regular_11,regular,none,R,0.3512,0.6386,0.0102,6.322,9.4002
