Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
regular_75,regular,forward,R,0.2002,0.7838,0.016,6.7726,6.22513
regular_75,regular,none,R,0.2798,0.693,0.0272,9.1264,7.56257
regular_43,regular,forward,R,0.5864,0.3934,0.0202,6.4038,7.45677
regular_43,regular,none,R,0.6282,0.3686,0.0032,2.9204,3.86497
regular_13,regular,forward,G,0.29,0.7,0.01,5.1004,7.49148
regular_13,regular,none,G,0.1902,0.7998,0.01,3.6458,5.56095
regular_12,regular,forward,G,0.3684,0.6078,0.0238,5.4948,7.4898
regular_12,regular,none,G,0.6386,0.3364,0.025,4.1252,6.67299
regular_63,regular,forward,R,0.2724,0.7064,0.0212,7.4912,7.00935
regular_63,regular,none,R,0.4154,0.5644,0.0202,7.2756,6.54223
regular_46,regular,forward,G,0.7698,0.2178,0.0124,6.0414,7.33459
regular_46,regular,none,G,0.465,0.5164,0.0186,6.194,6.94547
regular_47,regular,forward,R,0.3688,0.6196,0.0116,4.739,6.83977
regular_47,regular,none,R,0.8094,0.1858,0.0048,2.3422,3.13306
regular_59,regular,forward,R,0.4914,0.5038,0.0048,6.5584,6.33282
regular_59,regular,none,R,0.5592,0.4332,0.0076,4.3356,5.26809
regular_68,regular,forward,R,0.1748,0.8224,0.0028,6.7562,5.8657
regular_68,regular,none,R,0.3106,0.6856,0.0038,5.412,4.87133
regular_18,regular,forward,G,0.66,0.3024,0.0376,7.2808,9.3042
regular_18,regular,none,G,0.7298,0.2256,0.0446,5.2226,7.68951
regular_52,regular,forward,R,0.1684,0.802,0.0296,7.2424,6.54344
regular_52,regular,none,R,0.6252,0.3408,0.034,7.8576,7.41927
regular_64,regular,forward,G,0.7094,0.2882,0.0024,5.5802,5.34686
regular_64,regular,none,G,0.7298,0.2678,0.0024,4.5422,4.6012
regular_16,regular,forward,G,0.6614,0.3376,0.001,8.4754,4.27063
regular_16,regular,none,G,0.5842,0.4142,0.0016,5.3874,3.95991
regular_24,regular,forward,G,0.9274,0.0722,0.0004,4.3308,4.68605
regular_24,regular,none,G,0.903,0.097,-2.77555756156e-17,2.503,2.35875
regular_58,regular,forward,G,0.444,0.543,0.013,4.4168,6.62631
regular_58,regular,none,G,0.2646,0.7124,0.023,5.1714,6.55186
regular_2,regular,forward,G,0.519,0.4744,0.0066,4.6346,5.96136
regular_2,regular,none,G,0.397,0.5926,0.0104,4.0556,5.49478
regular_71,regular,forward,R,0.188,0.8002,0.0118,7.6314,6.7084
regular_71,regular,none,R,0.1584,0.8356,0.006,3.4554,3.95547
regular_81,regular,forward,G,0.9548,0.0138,0.0314,6.3216,6.23172
regular_81,regular,none,G,0.9398,0.0198,0.0404,7.4018,6.73137
regular_61,regular,forward,R,0.1108,0.8872,0.002,6.419,5.15801
regular_61,regular,none,R,0.0738,0.9252,0.001,2.9602,2.74364
regular_51,regular,forward,G,0.885,0.049,0.066,14.0116,10.22862
regular_51,regular,none,G,0.9198,0.0482,0.032,9.232,6.2211
regular_11,regular,forward,R,0.1936,0.7696,0.0368,3.8936,6.57826
regular_11,regular,none,R,0.3378,0.5812,0.081,5.8958,8.73655
