Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
regular_87,regular,none,G,0.8922,0.1078,0.0,2.2594,1.73704
regular_82,regular,forward,R,0.0252,0.9224,0.0524,27.3778,16.06894
regular_82,regular,none,R,0.0164,0.926,0.0576,27.3768,16.61327
regular_26,regular,forward,R,0.0,0.9998,0.0002,7.844,5.75278
regular_26,regular,none,R,0.0,0.9994,0.0006,5.7784,4.98936
regular_75,regular,forward,R,0.2232,0.7752,0.0016,6.6978,6.17247
regular_75,regular,none,R,0.3104,0.688,0.0016,9.6332,7.99731
regular_43,regular,forward,R,0.5878,0.4112,0.001,6.5552,7.64753
regular_43,regular,none,R,0.6384,0.3616,5.55111512313e-17,3.0866,4.06381
regular_13,regular,forward,G,0.3144,0.6856,0.0,5.1138,7.54682
regular_13,regular,none,G,0.1952,0.8046,0.0002,3.7108,5.63027
regular_12,regular,forward,G,0.3736,0.6256,0.0008,5.6086,7.67975
regular_12,regular,none,G,0.6522,0.3464,0.0014,4.39,7.02333
regular_63,regular,forward,R,0.2854,0.7134,0.0012,7.7948,7.13223
regular_63,regular,none,R,0.4146,0.5834,0.002,7.539,6.75456
regular_46,regular,forward,G,0.7716,0.2282,0.0002,6.006,7.32569
regular_46,regular,none,G,0.4758,0.524,0.0002,6.1574,6.85257
regular_47,regular,forward,R,0.383,0.617,0.0,4.5948,6.74343
regular_47,regular,none,R,0.8114,0.1884,0.0002,2.3334,3.10751
regular_59,regular,forward,R,0.489,0.511,0.0,6.5842,6.2959
regular_59,regular,none,R,0.5492,0.4508,0.0,4.3232,5.33505
regular_68,regular,forward,R,0.1834,0.8164,0.0002,6.9998,6.06648
regular_68,regular,none,R,0.3062,0.6938,0.0,5.3404,4.80886
regular_18,regular,forward,G,0.6846,0.3128,0.0026,7.4834,9.60494
regular_18,regular,none,G,0.7634,0.2322,0.0044,5.5694,8.15859
regular_52,regular,forward,R,0.1808,0.816,0.0032,7.7382,6.95995
regular_52,regular,none,R,0.6486,0.3486,0.0028,8.2202,7.75699
regular_64,regular,forward,G,0.6858,0.3142,5.55111512313e-17,5.7472,5.49144
regular_64,regular,none,G,0.7408,0.2592,0.0,4.5272,4.58417
regular_16,regular,forward,G,0.666,0.334,-5.55111512313e-17,8.3786,4.28854
regular_16,regular,none,G,0.5886,0.4114,0.0,5.4362,3.93549
regular_24,regular,forward,G,0.9196,0.0804,2.77555756156e-17,4.302,4.68012
regular_24,regular,none,G,0.913,0.087,-2.77555756156e-17,2.4028,2.28268
regular_58,regular,forward,G,0.4586,0.5406,0.0008,4.554,6.76374
regular_58,regular,none,G,0.2662,0.733,0.0008,5.2848,6.71919
regular_2,regular,forward,G,0.5226,0.4774,5.55111512313e-17,4.7214,6.04566
regular_2,regular,none,G,0.3948,0.6052,0.0,3.992,5.42846
regular_71,regular,forward,R,0.1898,0.809,0.0012,7.926,6.7466
regular_71,regular,none,R,0.1542,0.8454,0.0004,3.3636,3.81195
regular_81,regular,forward,G,0.9828,0.0146,0.0026,6.5906,6.51389
regular_81,regular,none,G,0.977,0.0186,0.0044,7.954,7.18509
regular_61,regular,forward,R,0.1146,0.8854,0.0,6.5208,5.19077
regular_61,regular,none,R,0.0724,0.9276,0.0,3.0316,2.73647
regular_51,regular,forward,G,0.9358,0.0596,0.0046,14.1818,10.45994
regular_51,regular,none,G,0.9474,0.0516,0.001,9.5422,6.35541
regular_11,regular,forward,R,0.2132,0.7802,0.0066,4.1902,6.96744
regular_11,regular,none,R,0.3468,0.6362,0.017,6.3516,9.46525
