Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
regular_75,regular,forward,R,0.1872,0.7498,0.063,6.1164,5.73303
regular_75,regular,none,R,0.2452,0.642,0.1128,8.3398,6.90694
regular_43,regular,forward,R,0.5336,0.3786,0.0878,6.1254,7.08255
regular_43,regular,none,R,0.62,0.3482,0.0318,2.8336,3.7955
regular_13,regular,forward,G,0.2866,0.6488,0.0646,4.848,7.08948
regular_13,regular,none,G,0.1812,0.7572,0.0616,3.4804,5.27249
regular_12,regular,forward,G,0.3178,0.5828,0.0994,5.1524,6.91386
regular_12,regular,none,G,0.5892,0.3104,0.1004,3.816,6.18473
regular_63,regular,forward,R,0.2654,0.6462,0.0884,6.971,6.49158
regular_63,regular,none,R,0.3888,0.5142,0.097,6.7428,6.05958
regular_46,regular,forward,G,0.7242,0.1924,0.0834,5.4742,6.77756
regular_46,regular,none,G,0.4386,0.4712,0.0902,5.7656,6.4125
regular_47,regular,forward,R,0.3368,0.6004,0.0628,4.4334,6.46401
regular_47,regular,none,R,0.8004,0.1712,0.0284,2.208,2.98031
regular_59,regular,forward,R,0.4342,0.5084,0.0574,6.5016,6.13314
regular_59,regular,none,R,0.5182,0.432,0.0498,4.2272,5.17978
regular_68,regular,forward,R,0.1474,0.8072,0.0454,6.6304,5.76158
regular_68,regular,none,R,0.2862,0.6814,0.0324,5.0964,4.60902
regular_18,regular,forward,G,0.5854,0.2664,0.1482,6.7108,8.47341
regular_18,regular,none,G,0.6478,0.2008,0.1514,4.7014,6.99616
regular_52,regular,forward,R,0.1248,0.773,0.1022,6.5212,5.84713
regular_52,regular,none,R,0.5898,0.2888,0.1214,7.068,6.7197
regular_64,regular,forward,G,0.6832,0.29,0.0268,5.5312,5.29383
regular_64,regular,none,G,0.729,0.2474,0.0236,4.4458,4.47359
regular_16,regular,forward,G,0.6502,0.339,0.0108,8.347,4.2075
regular_16,regular,none,G,0.5694,0.4092,0.0214,5.4234,3.93393
regular_24,regular,forward,G,0.9182,0.0694,0.0124,4.2786,4.62533
regular_24,regular,none,G,0.9082,0.0876,0.0042,2.3382,2.22741
regular_58,regular,forward,G,0.4112,0.5158,0.073,4.112,6.26288
regular_58,regular,none,G,0.2266,0.6814,0.092,4.6072,5.90388
regular_2,regular,forward,G,0.5054,0.4514,0.0432,4.4834,5.76023
regular_2,regular,none,G,0.375,0.566,0.059,3.8318,5.18341
regular_71,regular,forward,R,0.1658,0.7696,0.0646,7.2664,6.33526
regular_71,regular,none,R,0.15,0.8136,0.0364,3.2346,3.68926
regular_81,regular,forward,G,0.897,0.0088,0.0942,5.5396,5.71875
regular_81,regular,none,G,0.851,0.0204,0.1286,6.2638,5.89031
regular_61,regular,forward,R,0.1012,0.8736,0.0252,6.2078,5.03607
regular_61,regular,none,R,0.079,0.9092,0.0118,2.9096,2.72094
regular_51,regular,forward,G,0.7474,0.0384,0.2142,11.9198,8.82264
regular_51,regular,none,G,0.845,0.0392,0.1158,8.3232,5.60277
regular_11,regular,forward,R,0.1746,0.7266,0.0988,3.5228,6.03595
regular_11,regular,none,R,0.2856,0.5266,0.1878,5.0312,7.48787
