Trial,Time,PRed,PGreen
RTr_Bl3_18,2.3,0.303484917,0.696515143
RTr_Bl3_18,2.4,0.309250116,0.690749884
RTr_Bl3_18,2.5,0.35198307,0.64801693
RTr_Bl3_18,2.6,0.371758699,0.628241301
RTr_Bl3_18,2.7,0.383497983,0.616501987
RTr_Bl3_18,2.8,0.359929711,0.640070319
RTr_Bl3_18,2.9,0.358733237,0.641266763
RTr_Bl3_18,3,0.351274222,0.648725748
RTr_Bl3_18,3.1,0.333288103,0.666711926
RTr_Bl3_18,3.2,0.313912064,0.686087966
RTr_Bl3_18,3.3,0.300311297,0.699688673
RTr_Bl3_18,3.4,0.283337146,0.716662884
RTr_Bl3_18,3.5,0.265051156,0.734948874
RTr_Bl3_18,3.6,0.259999722,0.740000308
RTr_Bl3_18,3.7,0.277779728,0.722220361
RTr_Bl3_18,3.8,0.27516216,0.72483784
RTr_Bl3_18,3.9,0.271152616,0.728847384
RTr_Bl3_18,4,0.272761405,0.727238595
RTr_Bl3_18,4.1,0.261913031,0.738086998
RTr_Bl3_18,4.2,0.238421634,0.761578321
RTr_Bl3_18,4.3,0.22295779,0.77704221
RTr_Bl3_18,4.4,0.190462977,0.809536994
RTr_Bl3_18,4.5,0.165857553,0.834142447
RTr_Bl3_18,4.6,0.155030876,0.844969094
RTr_Bl3_18,4.7,0.150074437,0.849925578
RTr_Bl3_18,4.8,0.148744121,0.851255834
RTr_Bl3_18,4.9,0.135718122,0.864281833
RTr_Bl3_18,5,0.125180528,0.874819458
RTr_Bl3_18,5.1,0.118413411,0.881586552
RTr_Bl3_18,5.2,0.137458608,0.862541378
RTr_Bl3_18,5.3,0.128580645,0.87141937
RTr_Bl3_18,5.4,0.142465815,0.85753423
RTr_Bl3_18,5.5,0.173151642,0.826848328
RTr_Bl3_18,5.6,0.176460698,0.823539257
RTr_Bl3_18,5.7,0.191757709,0.808242321
RTr_Bl3_18,5.8,0.198703796,0.801296175
RTr_Bl3_18,5.9,0.19411172,0.805888295
RTr_Bl3_18,6,0.178531051,0.821469009
RTr_Bl3_18,6.1,0.16747281,0.832527161
RTr_Bl3_18,6.2,0.161710382,0.838289618
RTr_Bl3_18,6.3,0.128433973,0.871565938
RTr_Bl3_18,6.4,0.114718348,0.885281622
RTr_Bl3_18,6.5,0.083908021,0.916092038
RTr_Bl3_18,6.6,0.080496691,0.919503272
RTr_Bl3_2,0.1,0.762286127,0.237713933
RTr_Bl3_2,0.2,0.770855069,0.229144961
RTr_Bl3_2,0.3,0.771182895,0.228817135
RTr_Bl3_2,0.4,0.790307045,0.20969303
RTr_Bl3_2,0.5,0.790365875,0.20963411
RTr_Bl3_2,0.6,0.802198946,0.197801039
RTr_Bl3_2,0.7,0.814084768,0.185915187
RTr_Bl3_2,0.8,0.817664325,0.182335675
RTr_Bl3_2,0.9,0.817741156,0.182258844
RTr_Bl3_2,1,0.817245662,0.182754323
RTr_Bl3_2,1.1,0.798279107,0.201720938
RTr_Bl3_2,1.2,0.803885579,0.196114406
RTr_Bl3_2,1.3,0.784518301,0.215481654
RTr_Bl3_2,1.4,0.769338667,0.230661318
RTr_Bl3_2,1.5,0.774129331,0.225870624
RTr_Bl3_2,1.6,0.790741146,0.209258869
RTr_Bl3_2,1.7,0.8218624,0.1781376
RTr_Bl3_2,1.8,0.820878625,0.17912136
RTr_Bl3_2,1.9,0.814924419,0.185075596
RTr_Bl3_2,2,0.82237643,0.177623525
RTr_Bl3_2,2.1,0.809467077,0.190532923
RTr_Bl3_2,2.2,0.814582586,0.185417444
RTr_Bl3_2,2.3,0.82767266,0.172327325
RTr_Bl3_2,2.4,0.826577365,0.173422635
RTr_Bl3_2,2.5,0.824886084,0.175113931
RTr_Bl3_2,2.6,0.825570822,0.174429134
RTr_Bl3_2,2.7,0.827586591,0.172413453
RTr_Bl3_2,2.8,0.831385791,0.168614239
RTr_Bl3_2,2.9,0.830487907,0.169512123
RTr_Bl3_2,3,0.833469927,0.166530117
RTr_Bl3_2,3.1,0.831283867,0.168716133
RTr_Bl3_2,3.2,0.833343506,0.166656494
RTr_Bl3_2,3.3,0.830115616,0.169884354
RTr_Bl3_2,3.4,0.832136452,0.167863518
RTr_Bl3_2,3.5,0.831624031,0.168375954
RTr_Bl3_2,3.6,0.829595983,0.170404047
RTr_Bl3_2,3.7,0.849027812,0.150972143
RTr_Bl3_2,3.8,0.84712553,0.152874425
RTr_Bl3_2,3.9,0.835631073,0.164368942
RTr_Bl3_2,4,0.863879085,0.13612096
RTr_Bl3_2,4.1,0.885324478,0.114675522
RTr_Bl3_2,4.2,0.895824194,0.104175761
RTr_Bl3_2,4.3,0.89142096,0.108579017
RTr_Bl3_3,0.1,0.218762457,0.781237602
RTr_Bl3_3,0.2,0.195566401,0.804433644
RTr_Bl3_3,0.3,0.183136016,0.816863954
RTr_Bl3_3,0.4,0.18456243,0.815437615
RTr_Bl3_3,0.5,0.182154387,0.817845583
RTr_Bl3_3,0.6,0.17009832,0.829901695
RTr_Bl3_3,0.7,0.174608648,0.825391293
RTr_Bl3_3,0.8,0.165226296,0.834773719
RTr_Bl3_3,0.9,0.168641493,0.831358552
RTr_Bl3_3,1,0.16879335,0.83120662
RTr_Bl3_3,1.1,0.171344504,0.828655481
RTr_Bl3_3,1.2,0.173780993,0.826218963
RTr_Bl3_3,1.3,0.193576962,0.806423068
RTr_Bl3_3,1.4,0.186631352,0.813368678
RTr_Bl3_3,1.5,0.192914665,0.807085335
RTr_Bl3_3,1.6,0.199013636,0.800986409
RTr_Bl3_3,1.7,0.211632639,0.788367391
RTr_Bl3_3,1.8,0.210903168,0.789096892
RTr_Bl3_3,1.9,0.222375765,0.777624309
RTr_Bl3_3,2,0.231533259,0.768466711
RTr_Bl3_3,2.1,0.245176181,0.754823864
RTr_Bl3_3,2.2,0.278076351,0.721923649
RTr_Bl3_3,2.3,0.293799788,0.706200182
RTr_Bl3_3,2.4,0.325356185,0.674643874
RTr_Bl3_3,2.5,0.363700449,0.636299551
RTr_Bl3_3,2.6,0.416846156,0.583153903
RTr_Bl3_3,2.7,0.459747374,0.540252686
RTr_Bl3_3,2.8,0.508445203,0.491554767
RTr_Bl3_3,2.9,0.544615984,0.455384046
RTr_Bl3_3,3,0.595669568,0.404330432
RTr_Bl3_3,3.1,0.644277394,0.355722517
RTr_Bl3_3,3.2,0.67096287,0.32903713
RTr_Bl3_3,3.3,0.720273137,0.279726833
RTr_Bl3_3,3.4,0.75633812,0.243661866
RTr_Bl3_3,3.5,0.788810313,0.211189687
RTr_Bl3_3,3.6,0.81568563,0.1843144
RTr_Bl3_3,3.7,0.81457895,0.18542105
RTr_Bl3_4,0.1,0.273608536,0.726391435
RTr_Bl3_4,0.2,0.281881064,0.718118966
RTr_Bl3_4,0.3,0.284408152,0.715591788
RTr_Bl3_4,0.4,0.284608454,0.715391517
RTr_Bl3_4,0.5,0.297618032,0.702381968
RTr_Bl3_4,0.6,0.331290096,0.668709934
RTr_Bl3_4,0.7,0.353129297,0.646870732
RTr_Bl3_4,0.8,0.352261156,0.647738874
RTr_Bl3_4,0.9,0.364605933,0.635394156
RTr_Bl3_4,1,0.380326003,0.619673967
RTr_Bl3_4,1.1,0.368313015,0.631686985
RTr_Bl3_4,1.2,0.376943797,0.623056173
RTr_Bl3_4,1.3,0.380430698,0.619569302
RTr_Bl3_4,1.4,0.387821913,0.612178087
RTr_Bl3_4,1.5,0.386417568,0.613582492
RTr_Bl3_4,1.6,0.421262294,0.578737736
RTr_Bl3_4,1.7,0.447291642,0.552708328
RTr_Bl3_4,1.8,0.47908172,0.52091831
RTr_Bl3_4,1.9,0.490053743,0.509946287
RTr_Bl3_4,2,0.47403717,0.52596277
RTr_Bl3_4,2.1,0.489164442,0.510835528
RTr_Bl3_4,2.2,0.514894545,0.485105455
RTr_Bl3_4,2.3,0.512664497,0.487335563
RTr_Bl3_4,2.4,0.526883483,0.473116487
RTr_Bl3_4,2.5,0.524019599,0.47598049
RTr_Bl3_4,2.6,0.551594257,0.448405772
RTr_Bl3_4,2.7,0.579660773,0.420339286
RTr_Bl3_4,2.8,0.603042781,0.396957219
RTr_Bl3_4,2.9,0.621823788,0.378176212
RTr_Bl3_4,3,0.622471154,0.377528876
RTr_Bl3_4,3.1,0.670457542,0.329542428
RTr_Bl3_4,3.2,0.635396004,0.364603996
RTr_Bl3_4,3.3,0.598951161,0.401048809
RTr_Bl3_4,3.4,0.572389543,0.427610457
RTr_Bl3_4,3.5,0.538647413,0.461352557
RTr_Bl3_4,3.6,0.476071298,0.523928642
RTr_Bl3_4,3.7,0.446789414,0.553210616
RTr_Bl3_4,3.8,0.399358392,0.600641549
RTr_Bl3_4,3.9,0.336316466,0.663683534
RTr_Bl3_4,4,0.328132093,0.671867907
RTr_Bl3_4,4.1,0.279125571,0.720874429
RTr_Bl3_4,4.2,0.265027225,0.734972775
RTr_Bl3_4,4.3,0.264454573,0.735545456
RTr_Bl3_4,4.4,0.276865274,0.723134816
RTr_Bl3_4,4.5,0.26908952,0.73091042
RTr_Bl3_4,4.6,0.252462685,0.747537315
RTr_Bl3_4,4.7,0.20949088,0.790509164
RTr_Bl3_4,4.8,0.185254321,0.814745605
RTr_Bl3_4,4.9,0.187253758,0.812746227
RTr_Bl3_4,5,0.177070335,0.82292968
RTr_Bl3_4,5.1,0.175715834,0.824284136
RTr_Bl3_4,5.2,0.186050996,0.813948989
RTr_Bl3_4,5.3,0.209461167,0.790538788
RTr_Bl3_4,5.4,0.169093534,0.830906451
RTr_Bl3_4,5.5,0.151409209,0.848590732
RTr_Bl3_4,5.6,0.132819533,0.867180467
RTr_Bl3_4,5.7,0.132202193,0.867797792
RTr_Bl3_4,5.8,0.126083091,0.873916924
RTr_Bl3_4,5.9,0.131913528,0.868086517
RTr_Bl3_4,6,0.158188507,0.841811538
RTr_Bl3_4,6.1,0.1760225,0.82397747
RTr_Bl3_5,0.1,0.43866846,0.561331511
RTr_Bl3_5,0.2,0.459941834,0.540058076
RTr_Bl3_5,0.3,0.505373597,0.494626492
RTr_Bl3_5,0.4,0.494254202,0.505745828
RTr_Bl3_5,0.5,0.476858079,0.523141921
RTr_Bl3_5,0.6,0.476038426,0.523961663
RTr_Bl3_5,0.7,0.478568584,0.521431446
RTr_Bl3_5,0.8,0.502097607,0.497902423
RTr_Bl3_5,0.9,0.45429033,0.54570961
RTr_Bl3_5,1,0.411052674,0.588947296
RTr_Bl3_5,1.1,0.405365735,0.594634295
RTr_Bl3_5,1.2,0.368727356,0.631272614
RTr_Bl3_5,1.3,0.327739656,0.672260344
RTr_Bl3_5,1.4,0.325866938,0.674133003
RTr_Bl3_5,1.5,0.316275418,0.683724582
RTr_Bl3_5,1.6,0.302044481,0.697955489
RTr_Bl3_5,1.7,0.335332453,0.664667547
RTr_Bl3_5,1.8,0.296712607,0.703287363
RTr_Bl3_5,1.9,0.300132334,0.699867725
RTr_Bl3_5,2,0.277255595,0.722744405
RTr_Bl3_5,2.1,0.296563715,0.703436255
RTr_Bl3_5,2.2,0.283929825,0.716070235
RTr_Bl3_5,2.3,0.306924909,0.693075061
RTr_Bl3_5,2.4,0.265215665,0.734784305
RTr_Bl3_5,2.5,0.272812545,0.727187514
RTr_Bl3_5,2.6,0.237662539,0.762337446
RTr_Bl3_5,2.7,0.242355004,0.757644951
RTr_Bl3_5,2.8,0.21099937,0.78900063
RTr_Bl3_5,2.9,0.225859225,0.774140775
RTr_Bl3_5,3,0.205542833,0.794457138
RTr_Bl3_5,3.1,0.208079591,0.791920424
RTr_Bl3_6,0.1,0.88048327,0.119516708
RTr_Bl3_6,0.2,0.870702088,0.129297838
RTr_Bl3_6,0.3,0.850630522,0.149369478
RTr_Bl3_6,0.4,0.819880724,0.180119231
RTr_Bl3_6,0.5,0.801440418,0.198559538
RTr_Bl3_6,0.6,0.757257819,0.24274224
RTr_Bl3_6,0.7,0.716094613,0.283905417
RTr_Bl3_6,0.8,0.68826884,0.31173116
RTr_Bl3_6,0.9,0.658843815,0.341156155
RTr_Bl3_6,1,0.649004102,0.350995839
RTr_Bl3_6,1.1,0.677178025,0.322821945
RTr_Bl3_6,1.2,0.694410145,0.305589855
RTr_Bl3_6,1.3,0.7132954,0.28670457
RTr_Bl3_6,1.4,0.733439028,0.266560912
RTr_Bl3_6,1.5,0.745161593,0.254838407
RTr_Bl3_6,1.6,0.766987562,0.233012483
RTr_Bl3_6,1.7,0.773135602,0.226864412
RTr_Bl3_6,1.8,0.790429771,0.209570214
RTr_Bl3_6,1.9,0.803149402,0.196850583
RTr_Bl3_6,2,0.810743928,0.189256042
RTr_Bl3_6,2.1,0.815459847,0.184540108
RTr_Bl3_6,2.2,0.835400164,0.164599806
RTr_Bl3_6,2.3,0.839497149,0.160502911
RTr_Bl3_6,2.4,0.84987855,0.150121436
RTr_Bl3_6,2.5,0.855321229,0.144678771
RTr_Bl3_6,2.6,0.86639607,0.133603945
RTr_Bl3_6,2.7,0.871035159,0.128964826
RTr_Bl3_6,2.8,0.869002759,0.130997211
RTr_Bl3_6,2.9,0.860981047,0.139018968
RTr_Bl3_6,3,0.858331621,0.141668409
RTr_Bl3_6,3.1,0.849131107,0.150868878
RTr_Bl3_6,3.2,0.841627121,0.158372819
RTr_Bl3_6,3.3,0.808118522,0.191881493
RTr_Bl3_6,3.4,0.782777309,0.217222735
RTr_Bl3_6,3.5,0.736167252,0.263832778
RTr_Bl3_6,3.6,0.638351202,0.361648798
RTr_Bl3_6,3.7,0.550454617,0.449545383
RTr_Bl3_6,3.8,0.499736875,0.500263155
RTr_Bl3_6,3.9,0.402091026,0.597908974
RTr_Bl3_6,4,0.346265703,0.653734267
RTr_Bl3_6,4.1,0.311641991,0.688358068
RTr_Bl3_6,4.2,0.300157964,0.699842036
RTr_Bl3_7,0.1,0.656440079,0.343559891
RTr_Bl3_7,0.2,0.64092505,0.35907492
RTr_Bl3_7,0.3,0.588102996,0.411897033
RTr_Bl3_7,0.4,0.629547536,0.370452374
RTr_Bl3_7,0.5,0.616831481,0.383168519
RTr_Bl3_7,0.6,0.604258895,0.395741105
RTr_Bl3_7,0.7,0.619353652,0.380646259
RTr_Bl3_7,0.8,0.58664304,0.41335699
RTr_Bl3_7,0.9,0.552697778,0.447302282
RTr_Bl3_7,1,0.511097372,0.488902688
RTr_Bl3_7,1.1,0.50084579,0.49915421
RTr_Bl3_7,1.2,0.500556707,0.499443263
RTr_Bl3_7,1.3,0.486020237,0.513979793
RTr_Bl3_7,1.4,0.484071493,0.515928566
RTr_Bl3_7,1.5,0.463620365,0.536379576
RTr_Bl3_7,1.6,0.443723202,0.556276858
RTr_Bl3_7,1.7,0.439349741,0.560650229
RTr_Bl3_7,1.8,0.451261073,0.548738897
RTr_Bl3_7,1.9,0.434188604,0.565811396
RTr_Bl3_7,2,0.408966482,0.591033578
RTr_Bl3_7,2.1,0.389100939,0.610899031
RTr_Bl3_7,2.2,0.353986204,0.646013796
RTr_Bl3_7,2.3,0.327998221,0.672001839
RTr_Bl3_7,2.4,0.292054296,0.707945704
RTr_Bl3_7,2.5,0.28906545,0.71093452
RTr_Bl3_7,2.6,0.264529288,0.735470772
RTr_Bl3_7,2.7,0.25124383,0.74875617
RTr_Bl3_7,2.8,0.217037737,0.782962203
RTr_Bl3_7,2.9,0.203360081,0.796639919
RTr_Bl3_7,3,0.192637384,0.807362616
RTr_Bl3_7,3.1,0.178528011,0.821471989
RTr_Bl3_7,3.2,0.165706784,0.834293187
RTr_Bl3_7,3.3,0.142157957,0.857842028
RTr_Bl3_7,3.4,0.126238137,0.873761833
RTr_Bl3_7,3.5,0.121597521,0.878402412
RTr_Bl3_7,3.6,0.12328352,0.876716435
RTr_Bl3_8,0.1,0.506161928,0.493838161
RTr_Bl3_8,0.2,0.525150359,0.474849612
RTr_Bl3_8,0.3,0.486025542,0.513974547
RTr_Bl3_8,0.4,0.488689721,0.511310279
RTr_Bl3_8,0.5,0.447406828,0.552593231
RTr_Bl3_8,0.6,0.42288509,0.57711494
RTr_Bl3_8,0.7,0.422928303,0.577071667
RTr_Bl3_8,0.8,0.423046529,0.576953471
RTr_Bl3_8,0.9,0.407188743,0.592811167
RTr_Bl3_8,1,0.407761633,0.592238426
RTr_Bl3_8,1.1,0.421854466,0.578145564
RTr_Bl3_8,1.2,0.44793126,0.55206871
RTr_Bl3_8,1.3,0.405003309,0.594996631
RTr_Bl3_8,1.4,0.416743845,0.583256125
RTr_Bl3_8,1.5,0.443899512,0.556100488
RTr_Bl3_8,1.6,0.46988672,0.53011328
RTr_Bl3_8,1.7,0.486389697,0.513610244
RTr_Bl3_8,1.8,0.495821118,0.504178882
RTr_Bl3_8,1.9,0.48199755,0.51800251
RTr_Bl3_8,2,0.48947981,0.51052016
RTr_Bl3_8,2.1,0.499664426,0.500335634
RTr_Bl3_8,2.2,0.492532313,0.507467747
RTr_Bl3_8,2.3,0.509935319,0.490064651
RTr_Bl3_8,2.4,0.509693146,0.490306854
RTr_Bl3_8,2.5,0.50535661,0.49464342
RTr_Bl3_8,2.6,0.51436162,0.48563838
RTr_Bl3_8,2.7,0.557779014,0.442220986
RTr_Bl3_8,2.8,0.566483259,0.433516741
RTr_Bl3_8,2.9,0.608133912,0.391866028
RTr_Bl3_8,3,0.614674747,0.385325283
RTr_Bl3_8,3.1,0.655285299,0.344714701
RTr_Bl3_8,3.2,0.668311298,0.331688732
RTr_Bl3_8,3.3,0.702050149,0.297949791
RTr_Bl3_8,3.4,0.71580714,0.28419292
RTr_Bl3_8,3.5,0.729697585,0.270302385
RTr_Bl3_8,3.6,0.734931648,0.265068412
RTr_Bl3_8,3.7,0.749450624,0.250549465
RTr_Bl3_8,3.8,0.764914334,0.235085711
RTr_Bl3_8,3.9,0.79301852,0.20698145
RTr_Bl3_8,4,0.810413718,0.189586267
RTr_Bl3_8,4.1,0.82094425,0.179055721
RTr_Bl3_8,4.2,0.81365943,0.186340556
RTr_Bl3_8,4.3,0.833509922,0.166490108
RTr_Bl3_8,4.4,0.824392855,0.175607085
RTr_Bl3_8,4.5,0.793590665,0.20640932
RTr_Bl3_9,0.1,0.603028715,0.396971226
RTr_Bl3_9,0.2,0.63319397,0.36680609
RTr_Bl3_9,0.3,0.640977383,0.359022588
RTr_Bl3_9,0.4,0.666258872,0.333741128
RTr_Bl3_9,0.5,0.683220387,0.316779613
RTr_Bl3_9,0.6,0.696236849,0.303763151
RTr_Bl3_9,0.7,0.706439316,0.293560654
RTr_Bl3_9,0.8,0.708189666,0.291810304
RTr_Bl3_9,0.9,0.731984556,0.268015474
RTr_Bl3_9,1,0.74042207,0.25957793
RTr_Bl3_9,1.1,0.718503177,0.281496763
RTr_Bl3_9,1.2,0.703028738,0.296971232
RTr_Bl3_9,1.3,0.687670171,0.312329859
RTr_Bl3_9,1.4,0.672468305,0.327531666
RTr_Bl3_9,1.5,0.627834857,0.372165084
RTr_Bl3_9,1.6,0.617182195,0.382817835
RTr_Bl3_9,1.7,0.590770185,0.409229845
RTr_Bl3_9,1.8,0.565487921,0.434512109
RTr_Bl3_9,1.9,0.5455966,0.454403371
RTr_Bl3_9,2,0.526838243,0.473161817
RTr_Bl3_9,2.1,0.525258005,0.474741995
RTr_Bl3_9,2.2,0.490409046,0.509590924
RTr_Bl3_9,2.3,0.471250594,0.528749406
RTr_Bl3_9,2.4,0.47121954,0.52878046
RTr_Bl3_9,2.5,0.472396284,0.527603745
RTr_Bl3_9,2.6,0.46991688,0.53008312
RTr_Bl3_9,2.7,0.502275467,0.497724503
RTr_Bl3_9,2.8,0.477116287,0.522883654
RTr_Bl3_9,2.9,0.480622083,0.519377947
RTr_Bl3_9,3,0.473204643,0.526795328
RTr_Bl3_9,3.1,0.478432447,0.521567583
RTr_Bl3_9,3.2,0.500447035,0.499552965
RTr_Bl3_9,3.3,0.474297762,0.525702298
RTr_Bl3_9,3.4,0.500533879,0.499466151
RTr_Bl3_9,3.5,0.533644974,0.466354936
RTr_Bl3_9,3.6,0.543400884,0.456599146
RTr_Bl3_9,3.7,0.555848062,0.444151908
RTr_Bl3_9,3.8,0.551137507,0.448862493
RTr_Bl3_9,3.9,0.549640536,0.450359553
RTr_Bl3_9,4,0.55552274,0.44447723
RTr_Bl3_9,4.1,0.539447784,0.460552186
RTr_Bl3_9,4.2,0.553416789,0.446583152
RTr_Bl3_9,4.3,0.553729713,0.446270227
RTr_Bl3_9,4.4,0.557584345,0.442415625
RTr_Bl3_9,4.5,0.54658705,0.45341289
RTr_Bl3_9,4.6,0.559001446,0.440998554
RTr_Bl3_9,4.7,0.533585489,0.466414571
RTr_Bl3_9,4.8,0.51335758,0.486642361
RTr_Bl3_9,4.9,0.47768563,0.52231437
RTr_Bl3_9,5,0.468801886,0.531198144
RTr_Bl3_9,5.1,0.500225008,0.499774963
RTr_Bl3_9,5.2,0.50266999,0.49732995
RTr_Bl3_9,5.3,0.481894612,0.518105328
RTr_Bl3_9,5.4,0.483216226,0.516783774
RTr_Bl3_9,5.5,0.46163255,0.53836745
RTr_Bl3_9,5.6,0.491390735,0.508609235
RTr_Bl3_9,5.7,0.492274761,0.507725298
RTr_Bl3_9,5.8,0.496570468,0.503429532
RTr_Bl3_9,5.9,0.501475096,0.498524904
RTr_Bl3_9,6,0.496025115,0.503974915
RTr_Bl3_9,6.1,0.516251445,0.483748615
RTr_Bl3_9,6.2,0.523277283,0.476722747
RTr_Bl3_9,6.3,0.516910136,0.483089894
RTr_Bl3_9,6.4,0.496411204,0.503588855
RTr_Bl3_9,6.5,0.46624583,0.53375417
RTr_Bl3_9,6.6,0.48274228,0.51725775
RTr_Bl3_9,6.7,0.467805505,0.532194495
RTr_Bl4_0,0.1,0.188963696,0.811036348
RTr_Bl4_0,0.2,0.17511186,0.82488811
RTr_Bl4_0,0.3,0.174850494,0.825149477
RTr_Bl4_0,0.4,0.168628722,0.831371307
RTr_Bl4_0,0.5,0.163694054,0.836305857
RTr_Bl4_0,0.6,0.157140315,0.842859685
RTr_Bl4_0,0.7,0.153084904,0.846915126
RTr_Bl4_0,0.8,0.15892908,0.84107089
RTr_Bl4_0,0.9,0.166765317,0.833234608
RTr_Bl4_0,1,0.150261447,0.849738538
RTr_Bl4_0,1.1,0.138071924,0.861928046
RTr_Bl4_0,1.2,0.13255851,0.867441416
RTr_Bl4_0,1.3,0.136257336,0.86374265
RTr_Bl4_0,1.4,0.124082141,0.875917912
RTr_Bl4_0,1.5,0.121553726,0.878446341
RTr_Bl4_0,1.6,0.117699236,0.882300794
RTr_Bl4_0,1.7,0.115864843,0.884135127
RTr_Bl4_0,1.8,0.124331795,0.875668228
RTr_Bl4_0,1.9,0.135899246,0.864100754
RTr_Bl4_0,2,0.146355152,0.853644848
RTr_Bl4_0,2.1,0.185313091,0.814686894
RTr_Bl4_0,2.2,0.2205621,0.779437959
RTr_Bl4_0,2.3,0.256738693,0.743261337
RTr_Bl4_0,2.4,0.292391181,0.707608819
RTr_Bl4_0,2.5,0.324878186,0.675121844
RTr_Bl4_0,2.6,0.343381077,0.656618834
RTr_Bl4_0,2.7,0.36428377,0.635716259
RTr_Bl4_0,2.8,0.371410042,0.628590047
RTr_Bl4_0,2.9,0.375938773,0.624061227
RTr_Bl4_0,3,0.361311764,0.638688266
RTr_Bl4_0,3.1,0.342362791,0.657637298
RTr_Bl4_0,3.2,0.324428976,0.675570965
RTr_Bl4_0,3.3,0.305988431,0.694011569
RTr_Bl4_0,3.4,0.276474983,0.723524988
RTr_Bl4_0,3.5,0.248910397,0.751089573
RTr_Bl4_0,3.6,0.236883119,0.763116896
RTr_Bl4_0,3.7,0.237558216,0.762441814
RTr_Bl4_0,3.8,0.218830049,0.781169891
RTr_Bl4_0,3.9,0.209394515,0.790605485
RTr_Bl4_0,4,0.198151857,0.801848114
RTr_Bl4_0,4.1,0.196675867,0.803324163
RTr_Bl4_0,4.2,0.190490961,0.809509039
RTr_Bl4_0,4.3,0.184744954,0.815254986
RTr_Bl4_0,4.4,0.180988133,0.819011867
RTr_Bl4_0,4.5,0.184341297,0.815658748
RTr_Bl4_0,4.6,0.186702132,0.813297868
RTr_Bl4_0,4.7,0.185529307,0.814470649
RTr_Bl4_0,4.8,0.202585563,0.797414482
RTr_Bl4_0,4.9,0.206489295,0.793510735
RTr_Bl4_0,5,0.205587134,0.794412851
RTr_Bl4_0,5.1,0.202114001,0.797886014
RTr_Bl4_0,5.2,0.17929472,0.820705295
RTr_Bl4_0,5.3,0.172801644,0.827198386
RTr_Bl4_0,5.4,0.175376624,0.824623346
RTr_Bl4_0,5.5,0.177231491,0.822768509
RTr_Bl4_0,5.6,0.179763556,0.820236444
RTr_Bl4_0,5.7,0.177218154,0.822781861
RTr_Bl4_0,5.8,0.179600984,0.820399046
RTr_Bl4_0,5.9,0.171311453,0.828688562
RTr_Bl4_0,6,0.17807433,0.8219257
RTr_Bl4_0,6.1,0.17980884,0.820191205
RTr_Bl4_0,6.2,0.189555034,0.810444951
RTr_Bl4_0,6.3,0.20489344,0.79510659
RTr_Bl4_0,6.4,0.223598287,0.776401758
RTr_Bl4_0,6.5,0.238008067,0.761991978
RTr_Bl4_0,6.6,0.273793131,0.726206779
RTr_Bl4_0,6.7,0.312972724,0.687027276
RTr_Bl4_0,6.8,0.335726708,0.664273322
RTr_Bl4_0,6.9,0.367176145,0.632823884
RTr_Bl4_0,7,0.382058442,0.617941558
RTr_Bl4_0,7.1,0.401942134,0.598057806
RTr_Bl4_0,7.2,0.411150903,0.588849068
RTr_Bl4_0,7.3,0.406576991,0.593422949
RTr_Bl4_0,7.4,0.407499194,0.592500806
RTr_Bl4_0,7.5,0.417092383,0.582907617
RTr_Bl4_0,7.6,0.375886589,0.624113381
RTr_Bl4_0,7.7,0.356469363,0.643530607
RTr_Bl4_0,7.8,0.375381529,0.624618411
RTr_Bl4_0,7.9,0.421058029,0.578941941
RTr_Bl4_0,8,0.479484826,0.520515203
RTr_Bl4_0,8.1,0.513121605,0.486878484
RTr_Bl4_0,8.2,0.54837358,0.45162639
RTr_Bl4_0,8.3,0.556616962,0.443383068
RTr_Bl4_0,8.4,0.557017386,0.442982614
RTr_Bl4_0,8.5,0.580316663,0.419683337
RTr_Bl4_0,8.6,0.606462538,0.393537432
RTr_Bl4_0,8.7,0.587258279,0.412741721
RTr_Bl4_0,8.8,0.588203967,0.411796033
RTr_Bl4_0,8.9,0.507069349,0.492930681
RTr_Bl4_1,0.1,0.566708744,0.433291167
RTr_Bl4_1,0.2,0.6108464,0.3891536
RTr_Bl4_1,0.3,0.614554942,0.385445058
RTr_Bl4_1,0.4,0.62584877,0.3741512
RTr_Bl4_1,0.5,0.636201918,0.363798082
RTr_Bl4_1,0.6,0.65858525,0.34141472
RTr_Bl4_1,0.7,0.672744751,0.32725516
RTr_Bl4_1,0.8,0.690465271,0.309534729
RTr_Bl4_1,0.9,0.706046224,0.293953747
RTr_Bl4_1,1,0.719110548,0.280889452
RTr_Bl4_1,1.1,0.719352782,0.280647218
RTr_Bl4_1,1.2,0.707962334,0.292037696
RTr_Bl4_1,1.3,0.70573473,0.29426527
RTr_Bl4_1,1.4,0.71010679,0.28989318
RTr_Bl4_1,1.5,0.710326612,0.289673358
RTr_Bl4_1,1.6,0.716637313,0.283362687
RTr_Bl4_1,1.7,0.713683307,0.286316663
RTr_Bl4_1,1.8,0.735639334,0.264360666
RTr_Bl4_1,1.9,0.726788282,0.273211658
RTr_Bl4_1,2,0.70609808,0.29390192
RTr_Bl4_1,2.1,0.704933226,0.295066833
RTr_Bl4_1,2.2,0.689450502,0.310549408
RTr_Bl4_1,2.3,0.682599247,0.317400753
RTr_Bl4_1,2.4,0.674405456,0.325594544
RTr_Bl4_1,2.5,0.659787178,0.340212792
RTr_Bl4_1,2.6,0.651002169,0.348997831
