WID,Trial,TrialBase,ContainmentType,ContainmentLevel,TrialNum,GoalReachable,MotionDirection,Response,RT,TrialOrder,WasBad
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,porous_1_a,porous_1,porous,a,1,True,None,False,0.819,3,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,complex_3_b,complex_3,complex,b,3,True,Rev,False,0.89,4,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,porous_6_a,porous_6,porous,a,6,False,Fwd,False,0.698,5,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,porous_2_a,porous_2,porous,a,2,True,None,True,0.558,6,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,stopper_2_a,stopper_2,stopper,a,2,False,Rev,False,0.48,7,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,stopper_6_a,stopper_6,stopper,a,6,False,Rev,False,0.468,8,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,porous_3_a,porous_3,porous,a,3,False,None,False,0.525,9,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,complex_2_b,complex_2,complex,b,2,False,Rev,False,1.052,10,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,size_4_c,size_4,size,c,4,False,Fwd,False,0.246,11,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,size_6_c,size_6,size,c,6,False,None,False,0.124,12,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,size_1_c,size_1,size,c,1,True,Rev,True,0.174,13,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,stopper_3_a,stopper_3,stopper,a,3,False,None,False,0.744,14,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,complex_6_b,complex_6,complex,b,6,True,Fwd,False,0.722,15,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,porous_4_a,porous_4,porous,a,4,False,Fwd,False,0.349,16,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,stopper_5_a,stopper_5,stopper,a,5,True,Rev,True,0.409,17,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,porous_5_a,porous_5,porous,a,5,True,Fwd,True,0.161,18,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,stopper_1_a,stopper_1,stopper,a,1,False,Rev,False,0.223,19,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,complex_5_b,complex_5,complex,b,5,True,Fwd,True,0.338,20,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,size_3_c,size_3,size,c,3,True,Rev,True,0.31,21,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,size_5_c,size_5,size,c,5,True,None,True,0.281,22,False
A23BMD8M0RLV77:3DYGAII7PMSL6LDH8I0OR7BGNHAPQ3,stopper_4_a,stopper_4,stopper,a,4,True,Fwd,True,0.059,23,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,stopper_6_a,stopper_6,stopper,a,6,False,Fwd,False,1.382,0,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,size_3_c,size_3,size,c,3,True,Fwd,True,0.567,1,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,complex_4_b,complex_4,complex,b,4,True,Rev,True,0.397,2,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,porous_5_a,porous_5,porous,a,5,True,None,True,0.522,3,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,porous_1_a,porous_1,porous,a,1,True,Rev,True,0.285,4,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,porous_4_a,porous_4,porous,a,4,False,None,False,0.263,5,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,size_1_c,size_1,size,c,1,True,Fwd,True,0.223,6,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,complex_2_b,complex_2,complex,b,2,False,Fwd,False,0.864,7,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,stopper_1_a,stopper_1,stopper,a,1,False,Fwd,True,0.443,8,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,size_4_c,size_4,size,c,4,False,None,False,0.551,9,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,stopper_2_a,stopper_2,stopper,a,2,False,Fwd,False,0.285,10,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,complex_1_b,complex_1,complex,b,1,False,Rev,False,0.124,11,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,stopper_4_a,stopper_4,stopper,a,4,True,None,True,0.219,12,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,complex_3_b,complex_3,complex,b,3,True,Fwd,True,0.151,13,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,porous_2_a,porous_2,porous,a,2,True,Rev,True,0.355,14,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,size_6_c,size_6,size,c,6,False,Rev,False,0.057,15,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,porous_3_a,porous_3,porous,a,3,False,Rev,False,0.057,16,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,size_5_c,size_5,size,c,5,True,Rev,True,0.16,17,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,stopper_5_a,stopper_5,stopper,a,5,True,Fwd,True,0.11,18,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,complex_6_b,complex_6,complex,b,6,True,None,True,0.639,19,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,size_2_c,size_2,size,c,2,False,None,False,0.118,20,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,porous_6_a,porous_6,porous,a,6,False,None,False,0.278,21,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,complex_5_b,complex_5,complex,b,5,True,None,True,0.401,22,False
A24XBVPC9MYJVX:3JBT3HLQF9MUKDE8VEJ1I0NKSKVZP7,stopper_3_a,stopper_3,stopper,a,3,False,Rev,False,0.193,23,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,complex_4_b,complex_4,complex,b,4,False,Fwd,False,0.481,0,True
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,porous_6_a,porous_6,porous,a,6,True,None,True,0.384,1,True
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,size_2_c,size_2,size,c,2,True,None,True,0.408,2,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,complex_3_b,complex_3,complex,b,3,False,None,False,0.404,3,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,size_1_c,size_1,size,c,1,False,None,False,0.325,4,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,stopper_6_a,stopper_6,stopper,a,6,True,Fwd,True,0.229,5,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,stopper_1_a,stopper_1,stopper,a,1,True,Fwd,True,0.124,6,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,complex_1_b,complex_1,complex,b,1,True,Rev,False,0.172,7,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,porous_2_a,porous_2,porous,a,2,False,Fwd,False,0.246,8,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,porous_4_a,porous_4,porous,a,4,True,None,True,0.053,9,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,porous_1_a,porous_1,porous,a,1,False,Fwd,False,0.103,10,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,complex_6_b,complex_6,complex,b,6,False,Rev,False,1.031,11,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,complex_2_b,complex_2,complex,b,2,True,Fwd,True,0.419,12,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,size_5_c,size_5,size,c,5,False,Fwd,False,0.13,13,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,stopper_2_a,stopper_2,stopper,a,2,True,Fwd,True,0.078,14,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,porous_5_a,porous_5,porous,a,5,False,Rev,False,0.195,15,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,stopper_5_a,stopper_5,stopper,a,5,False,None,False,0.158,16,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,size_4_c,size_4,size,c,4,True,None,False,0.015,17,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,size_6_c,size_6,size,c,6,True,Rev,True,0.419,18,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,complex_5_b,complex_5,complex,b,5,False,Rev,False,0.104,19,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,porous_3_a,porous_3,porous,a,3,True,Rev,True,0.078,20,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,stopper_3_a,stopper_3,stopper,a,3,True,Rev,True,0.325,21,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,size_3_c,size_3,size,c,3,False,None,False,0.112,22,False
A2541C8MY0BYV3:3U5NZHP4LSM8TSEEPSDUITJFWUYPHR,stopper_4_a,stopper_4,stopper,a,4,False,Rev,False,0.266,23,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,size_4_c,size_4,size,c,4,True,Fwd,True,1.55,0,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,stopper_1_a,stopper_1,stopper,a,1,True,Rev,True,1.101,1,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,complex_6_b,complex_6,complex,b,6,False,None,False,1.158,2,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,stopper_3_a,stopper_3,stopper,a,3,True,None,True,0.564,3,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,complex_2_b,complex_2,complex,b,2,True,Rev,True,0.393,4,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,porous_4_a,porous_4,porous,a,4,True,Fwd,True,0.226,5,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,complex_3_b,complex_3,complex,b,3,False,Fwd,True,0.115,6,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,size_5_c,size_5,size,c,5,False,Rev,False,0.415,7,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,stopper_2_a,stopper_2,stopper,a,2,True,Rev,True,0.182,8,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,stopper_5_a,stopper_5,stopper,a,5,False,Fwd,False,0.218,9,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,complex_1_b,complex_1,complex,b,1,True,None,True,0.507,10,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,size_6_c,size_6,size,c,6,True,None,True,0.277,11,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,size_3_c,size_3,size,c,3,False,Fwd,False,0.224,12,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,porous_1_a,porous_1,porous,a,1,False,Rev,False,0.712,13,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,stopper_4_a,stopper_4,stopper,a,4,False,None,False,0.249,14,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,size_1_c,size_1,size,c,1,False,Fwd,False,0.127,15,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,complex_4_b,complex_4,complex,b,4,False,Rev,False,0.188,16,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,porous_6_a,porous_6,porous,a,6,True,Fwd,True,0.286,17,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,porous_3_a,porous_3,porous,a,3,True,None,True,0.191,18,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,stopper_6_a,stopper_6,stopper,a,6,True,Rev,True,0.221,19,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,porous_2_a,porous_2,porous,a,2,False,Rev,False,0.048,20,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,complex_5_b,complex_5,complex,b,5,False,None,False,0.32,21,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,size_2_c,size_2,size,c,2,True,Fwd,True,0.275,22,False
A25YG9M911WA3T:3FE2ERCCZYSIL901T58K22GG8H1OP5,porous_5_a,porous_5,porous,a,5,False,None,False,0.193,23,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,complex_6_b,complex_6,complex,b,6,True,None,True,1.422,0,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,porous_4_a,porous_4,porous,a,4,False,None,False,0.526,1,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,size_4_c,size_4,size,c,4,False,None,False,0.457,2,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,size_6_c,size_6,size,c,6,False,Rev,False,0.123,3,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,porous_5_a,porous_5,porous,a,5,True,None,True,0.851,4,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,size_3_c,size_3,size,c,3,True,Fwd,True,0.726,5,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,stopper_1_a,stopper_1,stopper,a,1,False,Fwd,False,0.517,6,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,porous_6_a,porous_6,porous,a,6,False,None,False,0.25,7,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,complex_2_b,complex_2,complex,b,2,False,Fwd,False,0.198,8,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,stopper_6_a,stopper_6,stopper,a,6,False,Fwd,False,0.368,9,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,stopper_4_a,stopper_4,stopper,a,4,True,None,False,0.354,10,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,size_1_c,size_1,size,c,1,True,Fwd,True,0.746,11,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,size_5_c,size_5,size,c,5,True,Rev,True,0.835,12,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,stopper_5_a,stopper_5,stopper,a,5,True,Fwd,True,0.87,13,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,porous_2_a,porous_2,porous,a,2,True,Rev,True,0.464,14,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,stopper_3_a,stopper_3,stopper,a,3,False,Rev,False,0.138,15,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,porous_3_a,porous_3,porous,a,3,False,Rev,False,0.385,16,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,complex_1_b,complex_1,complex,b,1,False,Rev,False,0.255,17,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,porous_1_a,porous_1,porous,a,1,True,Rev,True,0.448,18,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,complex_3_b,complex_3,complex,b,3,True,Fwd,False,0.627,19,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,stopper_2_a,stopper_2,stopper,a,2,False,Fwd,False,0.538,20,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,size_2_c,size_2,size,c,2,False,None,True,0.421,21,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,complex_4_b,complex_4,complex,b,4,True,Rev,True,1.227,22,False
A26RO8GGTQAXGG:3MB8LZR5BGD94X0O3LNKE4QNJ1HKL8,complex_5_b,complex_5,complex,b,5,True,None,True,1.31,23,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,size_1_c,size_1,size,c,1,True,Fwd,True,0.055,0,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,size_6_c,size_6,size,c,6,False,Rev,False,0.056,1,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,complex_1_b,complex_1,complex,b,1,False,Rev,False,0.087,2,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,size_3_c,size_3,size,c,3,True,Fwd,True,0.359,3,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,porous_4_a,porous_4,porous,a,4,False,None,False,0.286,4,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,stopper_3_a,stopper_3,stopper,a,3,False,Rev,False,0.103,5,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,complex_2_b,complex_2,complex,b,2,False,Fwd,False,0.35,6,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,size_5_c,size_5,size,c,5,True,Rev,False,0.099,7,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,porous_2_a,porous_2,porous,a,2,True,Rev,True,0.229,8,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,porous_5_a,porous_5,porous,a,5,True,None,True,0.166,9,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,complex_4_b,complex_4,complex,b,4,True,Rev,True,0.07,10,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,stopper_1_a,stopper_1,stopper,a,1,False,Fwd,False,0.107,11,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,stopper_4_a,stopper_4,stopper,a,4,True,None,True,0.082,12,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,porous_1_a,porous_1,porous,a,1,True,Rev,True,0.982,13,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,size_2_c,size_2,size,c,2,False,None,False,0.17,14,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,stopper_5_a,stopper_5,stopper,a,5,True,Fwd,True,0.105,15,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,stopper_2_a,stopper_2,stopper,a,2,False,Fwd,False,0.016,16,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,porous_3_a,porous_3,porous,a,3,False,Rev,False,0.121,17,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,size_4_c,size_4,size,c,4,False,None,False,0.269,18,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,stopper_6_a,stopper_6,stopper,a,6,False,Fwd,False,0.051,19,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,porous_6_a,porous_6,porous,a,6,False,None,False,0.089,20,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,complex_3_b,complex_3,complex,b,3,True,Fwd,True,0.322,21,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,complex_5_b,complex_5,complex,b,5,True,None,True,0.394,22,False
A26TY8FHMJ183C:3P59JYT76M426U43NOJ70ZEAWFQT29,complex_6_b,complex_6,complex,b,6,True,None,True,0.37,23,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,complex_4_b,complex_4,complex,b,4,True,Fwd,True,0.13,0,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,size_5_c,size_5,size,c,5,True,Fwd,False,0.056,1,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,stopper_6_a,stopper_6,stopper,a,6,False,None,False,0.306,2,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,complex_2_b,complex_2,complex,b,2,False,None,False,0.632,3,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,size_4_c,size_4,size,c,4,False,Rev,True,0.1,4,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,porous_4_a,porous_4,porous,a,4,False,Rev,False,0.132,5,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,porous_3_a,porous_3,porous,a,3,False,Fwd,False,0.091,6,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,complex_5_b,complex_5,complex,b,5,True,Rev,True,0.136,7,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,stopper_1_a,stopper_1,stopper,a,1,False,None,False,0.662,8,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,complex_1_b,complex_1,complex,b,1,False,Fwd,False,0.28,9,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,size_3_c,size_3,size,c,3,True,None,True,0.597,10,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,complex_3_b,complex_3,complex,b,3,True,None,True,0.52,11,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,size_6_c,size_6,size,c,6,False,Fwd,False,0.099,12,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,porous_6_a,porous_6,porous,a,6,False,Rev,False,0.165,13,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,size_1_c,size_1,size,c,1,True,None,True,0.353,14,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,size_2_c,size_2,size,c,2,False,Rev,False,0.165,15,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,stopper_2_a,stopper_2,stopper,a,2,False,None,False,0.117,16,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,porous_5_a,porous_5,porous,a,5,True,Rev,False,0.015,17,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,porous_1_a,porous_1,porous,a,1,True,Fwd,True,0.124,18,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,stopper_3_a,stopper_3,stopper,a,3,False,Fwd,False,0.3,19,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,porous_2_a,porous_2,porous,a,2,True,Fwd,True,0.025,20,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,stopper_5_a,stopper_5,stopper,a,5,True,None,True,0.073,21,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,complex_6_b,complex_6,complex,b,6,True,Rev,False,0.183,22,False
A27BRY2BI6NNPW:3NG53N1RLW3F0HDLMOJO5GQGTCXP83,stopper_4_a,stopper_4,stopper,a,4,True,Rev,True,0.128,23,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,complex_4_b,complex_4,complex,b,4,False,Rev,False,0.385,0,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,size_4_c,size_4,size,c,4,True,Fwd,True,0.504,1,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,stopper_3_a,stopper_3,stopper,a,3,True,None,True,0.434,2,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,size_1_c,size_1,size,c,1,False,Fwd,False,0.276,3,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,size_5_c,size_5,size,c,5,False,Rev,True,0.132,4,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,stopper_1_a,stopper_1,stopper,a,1,True,Rev,True,0.398,5,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,porous_4_a,porous_4,porous,a,4,True,Fwd,True,0.282,6,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,porous_3_a,porous_3,porous,a,3,True,None,True,0.575,7,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,complex_3_b,complex_3,complex,b,3,False,Fwd,False,0.656,8,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,complex_1_b,complex_1,complex,b,1,True,None,True,0.293,9,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,size_3_c,size_3,size,c,3,False,Fwd,True,0.368,10,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,stopper_5_a,stopper_5,stopper,a,5,False,Fwd,False,0.413,11,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,porous_1_a,porous_1,porous,a,1,False,Rev,False,0.182,12,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,porous_6_a,porous_6,porous,a,6,True,Fwd,True,0.162,13,False
